"formula","CoreID","presence","Incubation_Temp","A_priori_CUE","n"
"C19H26O9S1","15C_8",1,"15C","Low",4
"C19H26O9S1","25C_1",1,"25C","High",3
"C19H26O9S1","25C_2",1,"25C","Low",4
"C19H26O9S1","25C_3",1,"25C","Low",4
"C19H26O9S1","25C_4",1,"25C","High",3
"C19H26O9S1","25C_5",1,"25C","Low",4
"C19H26O9S1","25C_7",1,"25C","High",3
"C19H26O9S1","25C_8",1,"25C","Low",4
"C19H26O9S1","45C_4",1,"45C","High",3
"C19H26O9S1","45C_6",1,"45C","High",3
"C19H26O9S1","45C_7",1,"45C","High",3
"C20H26O8","15C_1",1,"15C","High",8
"C20H26O8","15C_2",1,"15C","Low",8
"C20H26O8","15C_3",1,"15C","Low",8
"C20H26O8","15C_4",1,"15C","High",8
"C20H26O8","15C_5",1,"15C","Low",8
"C20H26O8","15C_6",1,"15C","High",8
"C20H26O8","15C_7",1,"15C","High",8
"C20H26O8","15C_8",1,"15C","Low",8
"C20H26O8","25C_1",1,"25C","High",8
"C20H26O8","25C_2",1,"25C","Low",8
"C20H26O8","25C_3",1,"25C","Low",8
"C20H26O8","25C_4",1,"25C","High",8
"C20H26O8","25C_5",1,"25C","Low",8
"C20H26O8","25C_6",1,"25C","High",8
"C20H26O8","25C_7",1,"25C","High",8
"C20H26O8","25C_8",1,"25C","Low",8
"C20H26O8","45C_1",1,"45C","High",7
"C20H26O8","45C_2",1,"45C","Low",8
"C20H26O8","45C_3",1,"45C","Low",8
"C20H26O8","45C_4",1,"45C","High",7
"C20H26O8","45C_5",1,"45C","Low",8
"C20H26O8","45C_6",1,"45C","High",7
"C20H26O8","45C_7",1,"45C","High",7
"C20H26O8","45C_8",1,"45C","Low",8
"C19H26O11","15C_1",1,"15C","High",8
"C19H26O11","15C_2",1,"15C","Low",8
"C19H26O11","15C_3",1,"15C","Low",8
"C19H26O11","15C_4",1,"15C","High",8
"C19H26O11","15C_5",1,"15C","Low",8
"C19H26O11","15C_6",1,"15C","High",8
"C19H26O11","15C_7",1,"15C","High",8
"C19H26O11","15C_8",1,"15C","Low",8
"C19H26O11","25C_1",1,"25C","High",8
"C19H26O11","25C_2",1,"25C","Low",8
"C19H26O11","25C_3",1,"25C","Low",8
"C19H26O11","25C_4",1,"25C","High",8
"C19H26O11","25C_5",1,"25C","Low",8
"C19H26O11","25C_6",1,"25C","High",8
"C19H26O11","25C_7",1,"25C","High",8
"C19H26O11","25C_8",1,"25C","Low",8
"C19H26O11","45C_1",1,"45C","High",8
"C19H26O11","45C_2",1,"45C","Low",8
"C19H26O11","45C_3",1,"45C","Low",8
"C19H26O11","45C_4",1,"45C","High",8
"C19H26O11","45C_5",1,"45C","Low",8
"C19H26O11","45C_6",1,"45C","High",8
"C19H26O11","45C_7",1,"45C","High",8
"C19H26O11","45C_8",1,"45C","Low",8
"C17H30O10","15C_1",1,"15C","High",8
"C17H30O10","15C_2",1,"15C","Low",8
"C17H30O10","15C_3",1,"15C","Low",8
"C17H30O10","15C_4",1,"15C","High",8
"C17H30O10","15C_5",1,"15C","Low",8
"C17H30O10","15C_6",1,"15C","High",8
"C17H30O10","15C_7",1,"15C","High",8
"C17H30O10","15C_8",1,"15C","Low",8
"C17H30O10","25C_1",1,"25C","High",8
"C17H30O10","25C_2",1,"25C","Low",8
"C17H30O10","25C_3",1,"25C","Low",8
"C17H30O10","25C_4",1,"25C","High",8
"C17H30O10","25C_5",1,"25C","Low",8
"C17H30O10","25C_6",1,"25C","High",8
"C17H30O10","25C_7",1,"25C","High",8
"C17H30O10","25C_8",1,"25C","Low",8
"C17H30O10","45C_1",1,"45C","High",8
"C17H30O10","45C_2",1,"45C","Low",8
"C17H30O10","45C_3",1,"45C","Low",8
"C17H30O10","45C_4",1,"45C","High",8
"C17H30O10","45C_5",1,"45C","Low",8
"C17H30O10","45C_6",1,"45C","High",8
"C17H30O10","45C_7",1,"45C","High",8
"C17H30O10","45C_8",1,"45C","Low",8
"C23H26O8","15C_1",1,"15C","High",4
"C23H26O8","15C_2",1,"15C","Low",4
"C23H26O8","15C_3",1,"15C","Low",4
"C23H26O8","15C_4",1,"15C","High",4
"C23H26O8","15C_5",1,"15C","Low",4
"C23H26O8","15C_6",1,"15C","High",4
"C23H26O8","15C_7",1,"15C","High",4
"C23H26O8","15C_8",1,"15C","Low",4
"C23H26O8","25C_1",1,"25C","High",4
"C23H26O8","25C_2",1,"25C","Low",4
"C23H26O8","25C_3",1,"25C","Low",4
"C23H26O8","25C_4",1,"25C","High",4
"C23H26O8","25C_5",1,"25C","Low",4
"C23H26O8","25C_6",1,"25C","High",4
"C23H26O8","25C_7",1,"25C","High",4
"C23H26O8","25C_8",1,"25C","Low",4
"C23H26O8","45C_1",1,"45C","High",4
"C23H26O8","45C_2",1,"45C","Low",4
"C23H26O8","45C_3",1,"45C","Low",4
"C23H26O8","45C_4",1,"45C","High",4
"C23H26O8","45C_5",1,"45C","Low",4
"C23H26O8","45C_6",1,"45C","High",4
"C23H26O8","45C_7",1,"45C","High",4
"C23H26O8","45C_8",1,"45C","Low",4
"C20H30O8S1","15C_1",1,"15C","High",4
"C20H30O8S1","15C_2",1,"15C","Low",4
"C20H30O8S1","15C_3",1,"15C","Low",4
"C20H30O8S1","15C_4",1,"15C","High",4
"C20H30O8S1","15C_5",1,"15C","Low",4
"C20H30O8S1","15C_6",1,"15C","High",4
"C20H30O8S1","15C_7",1,"15C","High",4
"C20H30O8S1","15C_8",1,"15C","Low",4
"C20H30O8S1","25C_1",1,"25C","High",4
"C20H30O8S1","25C_2",1,"25C","Low",4
"C20H30O8S1","25C_3",1,"25C","Low",4
"C20H30O8S1","25C_4",1,"25C","High",4
"C20H30O8S1","25C_5",1,"25C","Low",4
"C20H30O8S1","25C_6",1,"25C","High",4
"C20H30O8S1","25C_7",1,"25C","High",4
"C20H30O8S1","25C_8",1,"25C","Low",4
"C20H30O8S1","45C_1",1,"45C","High",4
"C20H30O8S1","45C_2",1,"45C","Low",4
"C20H30O8S1","45C_3",1,"45C","Low",4
"C20H30O8S1","45C_4",1,"45C","High",4
"C20H30O8S1","45C_5",1,"45C","Low",4
"C20H30O8S1","45C_6",1,"45C","High",4
"C20H30O8S1","45C_7",1,"45C","High",4
"C20H30O8S1","45C_8",1,"45C","Low",4
"C21H30O7","15C_1",1,"15C","High",8
"C21H30O7","15C_2",1,"15C","Low",8
"C21H30O7","15C_3",1,"15C","Low",8
"C21H30O7","15C_4",1,"15C","High",8
"C21H30O7","15C_5",1,"15C","Low",8
"C21H30O7","15C_6",1,"15C","High",8
"C21H30O7","15C_7",1,"15C","High",8
"C21H30O7","15C_8",1,"15C","Low",8
"C21H30O7","25C_1",1,"25C","High",8
"C21H30O7","25C_2",1,"25C","Low",8
"C21H30O7","25C_3",1,"25C","Low",8
"C21H30O7","25C_4",1,"25C","High",8
"C21H30O7","25C_5",1,"25C","Low",8
"C21H30O7","25C_6",1,"25C","High",8
"C21H30O7","25C_7",1,"25C","High",8
"C21H30O7","25C_8",1,"25C","Low",8
"C21H30O7","45C_1",1,"45C","High",8
"C21H30O7","45C_2",1,"45C","Low",8
"C21H30O7","45C_3",1,"45C","Low",8
"C21H30O7","45C_4",1,"45C","High",8
"C21H30O7","45C_5",1,"45C","Low",8
"C21H30O7","45C_6",1,"45C","High",8
"C21H30O7","45C_7",1,"45C","High",8
"C21H30O7","45C_8",1,"45C","Low",8
"C20H30O10","15C_1",1,"15C","High",8
"C20H30O10","15C_2",1,"15C","Low",8
"C20H30O10","15C_3",1,"15C","Low",8
"C20H30O10","15C_4",1,"15C","High",8
"C20H30O10","15C_5",1,"15C","Low",8
"C20H30O10","15C_6",1,"15C","High",8
"C20H30O10","15C_7",1,"15C","High",8
"C20H30O10","15C_8",1,"15C","Low",8
"C20H30O10","25C_1",1,"25C","High",8
"C20H30O10","25C_2",1,"25C","Low",8
"C20H30O10","25C_3",1,"25C","Low",8
"C20H30O10","25C_4",1,"25C","High",8
"C20H30O10","25C_5",1,"25C","Low",8
"C20H30O10","25C_6",1,"25C","High",8
"C20H30O10","25C_7",1,"25C","High",8
"C20H30O10","25C_8",1,"25C","Low",8
"C20H30O10","45C_1",1,"45C","High",8
"C20H30O10","45C_2",1,"45C","Low",8
"C20H30O10","45C_3",1,"45C","Low",8
"C20H30O10","45C_4",1,"45C","High",8
"C20H30O10","45C_5",1,"45C","Low",8
"C20H30O10","45C_6",1,"45C","High",8
"C20H30O10","45C_7",1,"45C","High",8
"C20H30O10","45C_8",1,"45C","Low",8
"C18H34O9","15C_1",1,"15C","High",8
"C18H34O9","15C_2",1,"15C","Low",8
"C18H34O9","15C_3",1,"15C","Low",8
"C18H34O9","15C_4",1,"15C","High",8
"C18H34O9","15C_5",1,"15C","Low",8
"C18H34O9","15C_6",1,"15C","High",8
"C18H34O9","15C_7",1,"15C","High",8
"C18H34O9","15C_8",1,"15C","Low",8
"C18H34O9","25C_1",1,"25C","High",8
"C18H34O9","25C_2",1,"25C","Low",7
"C18H34O9","25C_3",1,"25C","Low",7
"C18H34O9","25C_4",1,"25C","High",8
"C18H34O9","25C_5",1,"25C","Low",7
"C18H34O9","25C_6",1,"25C","High",8
"C18H34O9","25C_7",1,"25C","High",8
"C18H34O9","25C_8",1,"25C","Low",7
"C18H34O9","45C_1",1,"45C","High",8
"C18H34O9","45C_2",1,"45C","Low",8
"C18H34O9","45C_3",1,"45C","Low",8
"C18H34O9","45C_4",1,"45C","High",8
"C18H34O9","45C_5",1,"45C","Low",8
"C18H34O9","45C_6",1,"45C","High",8
"C18H34O9","45C_7",1,"45C","High",8
"C18H34O9","45C_8",1,"45C","Low",8
"C24H30O7","15C_1",1,"15C","High",9
"C24H30O7","15C_2",1,"15C","Low",8
"C24H30O7","15C_3",1,"15C","Low",8
"C24H30O7","15C_4",1,"15C","High",9
"C24H30O7","15C_5",1,"15C","Low",8
"C24H30O7","15C_6",1,"15C","High",9
"C24H30O7","15C_7",1,"15C","High",9
"C24H30O7","15C_8",1,"15C","Low",8
"C24H30O7","25C_2",1,"25C","Low",8
"C24H30O7","25C_3",1,"25C","Low",8
"C24H30O7","25C_5",1,"25C","Low",8
"C24H30O7","25C_6",1,"25C","High",5
"C24H30O7","25C_8",1,"25C","Low",8
"C24H30O7","45C_1",1,"45C","High",8
"C24H30O7","45C_2",1,"45C","Low",8
"C24H30O7","45C_3",1,"45C","Low",8
"C24H30O7","45C_4",1,"45C","High",8
"C24H30O7","45C_5",1,"45C","Low",8
"C24H30O7","45C_6",1,"45C","High",8
"C24H30O7","45C_7",1,"45C","High",8
"C24H30O7","45C_8",1,"45C","Low",8
"C21H34O7S1","15C_1",1,"15C","High",4
"C21H34O7S1","15C_2",1,"15C","Low",4
"C21H34O7S1","15C_3",1,"15C","Low",4
"C21H34O7S1","15C_4",1,"15C","High",4
"C21H34O7S1","15C_5",1,"15C","Low",4
"C21H34O7S1","15C_6",1,"15C","High",4
"C21H34O7S1","15C_7",1,"15C","High",4
"C21H34O7S1","15C_8",1,"15C","Low",4
"C21H34O7S1","25C_2",1,"25C","Low",4
"C21H34O7S1","25C_3",1,"25C","Low",4
"C21H34O7S1","25C_4",1,"25C","High",3
"C21H34O7S1","25C_5",1,"25C","Low",4
"C21H34O7S1","25C_6",1,"25C","High",3
"C21H34O7S1","25C_7",1,"25C","High",3
"C21H34O7S1","25C_8",1,"25C","Low",4
"C21H34O7S1","45C_1",1,"45C","High",3
"C21H34O7S1","45C_2",1,"45C","Low",3
"C21H34O7S1","45C_3",1,"45C","Low",3
"C21H34O7S1","45C_4",1,"45C","High",3
"C21H34O7S1","45C_5",1,"45C","Low",3
"C21H34O7S1","45C_7",1,"45C","High",3
"C22H34O6","15C_1",1,"15C","High",8
"C22H34O6","15C_2",1,"15C","Low",8
"C22H34O6","15C_3",1,"15C","Low",8
"C22H34O6","15C_4",1,"15C","High",8
"C22H34O6","15C_5",1,"15C","Low",8
"C22H34O6","15C_6",1,"15C","High",8
"C22H34O6","15C_7",1,"15C","High",8
"C22H34O6","15C_8",1,"15C","Low",8
"C22H34O6","25C_1",1,"25C","High",8
"C22H34O6","25C_2",1,"25C","Low",8
"C22H34O6","25C_3",1,"25C","Low",8
"C22H34O6","25C_4",1,"25C","High",8
"C22H34O6","25C_5",1,"25C","Low",8
"C22H34O6","25C_6",1,"25C","High",8
"C22H34O6","25C_7",1,"25C","High",8
"C22H34O6","25C_8",1,"25C","Low",8
"C22H34O6","45C_1",1,"45C","High",8
"C22H34O6","45C_2",1,"45C","Low",9
"C22H34O6","45C_3",1,"45C","Low",9
"C22H34O6","45C_4",1,"45C","High",8
"C22H34O6","45C_5",1,"45C","Low",9
"C22H34O6","45C_6",1,"45C","High",8
"C22H34O6","45C_7",1,"45C","High",8
"C22H34O6","45C_8",1,"45C","Low",9
"C22H34O6","45C_5",1,"45C","Low",9
"C21H34O9","15C_1",1,"15C","High",8
"C21H34O9","15C_2",1,"15C","Low",8
"C21H34O9","15C_3",1,"15C","Low",8
"C21H34O9","15C_4",1,"15C","High",8
"C21H34O9","15C_5",1,"15C","Low",8
"C21H34O9","15C_6",1,"15C","High",8
"C21H34O9","15C_7",1,"15C","High",8
"C21H34O9","15C_8",1,"15C","Low",8
"C21H34O9","25C_1",1,"25C","High",8
"C21H34O9","25C_2",1,"25C","Low",8
"C21H34O9","25C_3",1,"25C","Low",8
"C21H34O9","25C_4",1,"25C","High",8
"C21H34O9","25C_5",1,"25C","Low",8
"C21H34O9","25C_6",1,"25C","High",8
"C21H34O9","25C_7",1,"25C","High",8
"C21H34O9","25C_8",1,"25C","Low",8
"C21H34O9","45C_1",1,"45C","High",8
"C21H34O9","45C_2",1,"45C","Low",8
"C21H34O9","45C_3",1,"45C","Low",8
"C21H34O9","45C_4",1,"45C","High",8
"C21H34O9","45C_5",1,"45C","Low",8
"C21H34O9","45C_6",1,"45C","High",8
"C21H34O9","45C_7",1,"45C","High",8
"C21H34O9","45C_8",1,"45C","Low",8
"C22H38O8","15C_1",1,"15C","High",8
"C22H38O8","15C_2",1,"15C","Low",8
"C22H38O8","15C_3",1,"15C","Low",8
"C22H38O8","15C_4",1,"15C","High",8
"C22H38O8","15C_5",1,"15C","Low",8
"C22H38O8","15C_6",1,"15C","High",8
"C22H38O8","15C_7",1,"15C","High",8
"C22H38O8","15C_8",1,"15C","Low",8
"C22H38O8","25C_1",1,"25C","High",8
"C22H38O8","25C_2",1,"25C","Low",8
"C22H38O8","25C_3",1,"25C","Low",8
"C22H38O8","25C_4",1,"25C","High",8
"C22H38O8","25C_5",1,"25C","Low",8
"C22H38O8","25C_6",1,"25C","High",8
"C22H38O8","25C_7",1,"25C","High",8
"C22H38O8","25C_8",1,"25C","Low",8
"C22H38O8","45C_1",1,"45C","High",8
"C22H38O8","45C_2",1,"45C","Low",8
"C22H38O8","45C_3",1,"45C","Low",8
"C22H38O8","45C_4",1,"45C","High",8
"C22H38O8","45C_5",1,"45C","Low",8
"C22H38O8","45C_6",1,"45C","High",8
"C22H38O8","45C_7",1,"45C","High",8
"C22H38O8","45C_8",1,"45C","Low",8
"C20H42O7","15C_1",1,"15C","High",4
"C20H42O7","15C_4",1,"15C","High",4
"C20H42O7","15C_6",1,"15C","High",4
"C20H42O7","15C_7",1,"15C","High",4
"C20H42O7","25C_1",1,"25C","High",3
"C20H42O7","25C_6",1,"25C","High",3
"C20H42O7","25C_7",1,"25C","High",3
"C20H42O7","45C_1",1,"45C","High",4
"C20H42O7","45C_2",1,"45C","Low",4
"C20H42O7","45C_3",1,"45C","Low",4
"C20H42O7","45C_4",1,"45C","High",4
"C20H42O7","45C_5",1,"45C","Low",4
"C20H42O7","45C_6",1,"45C","High",4
"C20H42O7","45C_7",1,"45C","High",4
"C20H42O7","45C_8",1,"45C","Low",4
"C23H42O7","15C_1",1,"15C","High",8
"C23H42O7","15C_2",1,"15C","Low",7
"C23H42O7","15C_3",1,"15C","Low",7
"C23H42O7","15C_4",1,"15C","High",8
"C23H42O7","15C_6",1,"15C","High",8
"C23H42O7","15C_7",1,"15C","High",8
"C23H42O7","15C_8",1,"15C","Low",7
"C23H42O7","25C_3",1,"25C","Low",6
"C23H42O7","25C_4",1,"25C","High",7
"C23H42O7","25C_6",1,"25C","High",7
"C23H42O7","25C_7",1,"25C","High",7
"C23H42O7","25C_8",1,"25C","Low",6
"C23H42O7","45C_1",1,"45C","High",8
"C23H42O7","45C_2",1,"45C","Low",7
"C23H42O7","45C_3",1,"45C","Low",7
"C23H42O7","45C_4",1,"45C","High",8
"C23H42O7","45C_5",1,"45C","Low",7
"C23H42O7","45C_6",1,"45C","High",8
"C23H42O7","45C_7",1,"45C","High",8
"C21H21O9N1","25C_2",1,"25C","Low",4
"C21H21O9N1","25C_3",1,"25C","Low",4
"C21H21O9N1","25C_5",1,"25C","Low",4
"C21H21O9N1","25C_8",1,"25C","Low",4
"C21H21O9N1","45C_2",1,"45C","Low",4
"C21H21O9N1","45C_3",1,"45C","Low",4
"C21H21O9N1","45C_5",1,"45C","Low",4
"C21H21O9N1","45C_8",1,"45C","Low",4
"C22H25O8N1","15C_1",1,"15C","High",3
"C22H25O8N1","15C_7",1,"15C","High",3
"C22H25O8N1","25C_2",1,"25C","Low",4
"C22H25O8N1","25C_3",1,"25C","Low",4
"C22H25O8N1","25C_5",1,"25C","Low",4
"C22H25O8N1","25C_8",1,"25C","Low",4
"C22H25O8N1","45C_2",1,"45C","Low",3
"C22H25O8N1","45C_3",1,"45C","Low",3
"C22H25O8N1","45C_5",1,"45C","Low",3
"C20H16O11","15C_1",1,"15C","High",4
"C20H16O11","15C_2",1,"15C","Low",4
"C20H16O11","15C_3",1,"15C","Low",4
"C20H16O11","15C_4",1,"15C","High",4
"C20H16O11","15C_5",1,"15C","Low",4
"C20H16O11","15C_6",1,"15C","High",4
"C20H16O11","15C_7",1,"15C","High",4
"C20H16O11","15C_8",1,"15C","Low",4
"C20H16O11","25C_1",1,"25C","High",4
"C20H16O11","25C_2",1,"25C","Low",4
"C20H16O11","25C_3",1,"25C","Low",4
"C20H16O11","25C_4",1,"25C","High",4
"C20H16O11","25C_5",1,"25C","Low",4
"C20H16O11","25C_6",1,"25C","High",4
"C20H16O11","25C_7",1,"25C","High",4
"C20H16O11","25C_8",1,"25C","Low",4
"C20H16O11","45C_1",1,"45C","High",4
"C20H16O11","45C_2",1,"45C","Low",4
"C20H16O11","45C_3",1,"45C","Low",4
"C20H16O11","45C_4",1,"45C","High",4
"C20H16O11","45C_5",1,"45C","Low",4
"C20H16O11","45C_6",1,"45C","High",4
"C20H16O11","45C_7",1,"45C","High",4
"C20H16O11","45C_8",1,"45C","Low",4
"C18H20O10","15C_2",1,"15C","Low",7
"C18H20O10","15C_3",1,"15C","Low",7
"C18H20O10","15C_7",1,"15C","High",5
"C18H20O10","15C_8",1,"15C","Low",7
"C18H20O10","25C_2",1,"25C","Low",6
"C18H20O10","25C_4",1,"25C","High",5
"C18H20O10","25C_5",1,"25C","Low",6
"C21H20O10","15C_1",1,"15C","High",4
"C21H20O10","15C_2",1,"15C","Low",4
"C21H20O10","15C_3",1,"15C","Low",4
"C21H20O10","15C_4",1,"15C","High",4
"C21H20O10","15C_5",1,"15C","Low",4
"C21H20O10","15C_6",1,"15C","High",4
"C21H20O10","15C_7",1,"15C","High",4
"C21H20O10","15C_8",1,"15C","Low",4
"C21H20O10","25C_1",1,"25C","High",4
"C21H20O10","25C_2",1,"25C","Low",4
"C21H20O10","25C_3",1,"25C","Low",4
"C21H20O10","25C_4",1,"25C","High",4
"C21H20O10","25C_5",1,"25C","Low",4
"C21H20O10","25C_6",1,"25C","High",4
"C21H20O10","25C_7",1,"25C","High",4
"C21H20O10","25C_8",1,"25C","Low",4
"C21H20O10","45C_1",1,"45C","High",4
"C21H20O10","45C_2",1,"45C","Low",4
"C21H20O10","45C_3",1,"45C","Low",4
"C21H20O10","45C_4",1,"45C","High",4
"C21H20O10","45C_5",1,"45C","Low",4
"C21H20O10","45C_6",1,"45C","High",4
"C21H20O10","45C_7",1,"45C","High",4
"C21H20O10","45C_8",1,"45C","Low",4
"C18H24O10S1","25C_1",1,"25C","High",3
"C18H24O10S1","25C_6",1,"25C","High",3
"C18H24O10S1","25C_7",1,"25C","High",3
"C19H24O9","15C_1",1,"15C","High",8
"C19H24O9","15C_2",1,"15C","Low",8
"C19H24O9","15C_3",1,"15C","Low",8
"C19H24O9","15C_4",1,"15C","High",8
"C19H24O9","15C_5",1,"15C","Low",8
"C19H24O9","15C_6",1,"15C","High",8
"C19H24O9","15C_7",1,"15C","High",8
"C19H24O9","15C_8",1,"15C","Low",8
"C19H24O9","25C_1",1,"25C","High",8
"C19H24O9","25C_2",1,"25C","Low",8
"C19H24O9","25C_3",1,"25C","Low",8
"C19H24O9","25C_4",1,"25C","High",8
"C19H24O9","25C_5",1,"25C","Low",8
"C19H24O9","25C_6",1,"25C","High",8
"C19H24O9","25C_7",1,"25C","High",8
"C19H24O9","25C_8",1,"25C","Low",8
"C19H24O9","45C_1",1,"45C","High",8
"C19H24O9","45C_2",1,"45C","Low",8
"C19H24O9","45C_3",1,"45C","Low",8
"C19H24O9","45C_4",1,"45C","High",8
"C19H24O9","45C_5",1,"45C","Low",8
"C19H24O9","45C_6",1,"45C","High",8
"C19H24O9","45C_7",1,"45C","High",8
"C19H24O9","45C_8",1,"45C","Low",8
"C18H24O12","15C_1",1,"15C","High",4
"C18H24O12","15C_2",1,"15C","Low",5
"C18H24O12","15C_3",1,"15C","Low",5
"C18H24O12","15C_4",1,"15C","High",4
"C18H24O12","15C_5",1,"15C","Low",5
"C18H24O12","15C_6",1,"15C","High",4
"C18H24O12","15C_7",1,"15C","High",4
"C18H24O12","15C_8",1,"15C","Low",5
"C18H24O12","25C_1",1,"25C","High",4
"C18H24O12","25C_2",1,"25C","Low",4
"C18H24O12","25C_3",1,"25C","Low",4
"C18H24O12","25C_4",1,"25C","High",4
"C18H24O12","25C_5",1,"25C","Low",4
"C18H24O12","25C_6",1,"25C","High",4
"C18H24O12","25C_7",1,"25C","High",4
"C18H24O12","25C_8",1,"25C","Low",4
"C18H24O12","45C_1",1,"45C","High",4
"C18H24O12","45C_2",1,"45C","Low",4
"C18H24O12","45C_3",1,"45C","Low",4
"C18H24O12","45C_4",1,"45C","High",4
"C18H24O12","45C_5",1,"45C","Low",4
"C18H24O12","45C_6",1,"45C","High",4
"C18H24O12","45C_7",1,"45C","High",4
"C18H24O12","45C_8",1,"45C","Low",4
"C16H28O11","15C_4",1,"15C","High",7
"C16H28O11","15C_6",1,"15C","High",7
"C16H28O11","15C_7",1,"15C","High",7
"C16H28O11","15C_8",1,"15C","Low",5
"C16H28O11","25C_4",1,"25C","High",5
"C22H24O9","15C_1",1,"15C","High",8
"C22H24O9","15C_2",1,"15C","Low",8
"C22H24O9","15C_3",1,"15C","Low",8
"C22H24O9","15C_4",1,"15C","High",8
"C22H24O9","15C_5",1,"15C","Low",8
"C22H24O9","15C_6",1,"15C","High",8
"C22H24O9","15C_7",1,"15C","High",8
"C22H24O9","15C_8",1,"15C","Low",8
"C22H24O9","25C_1",1,"25C","High",8
"C22H24O9","25C_2",1,"25C","Low",8
"C22H24O9","25C_3",1,"25C","Low",8
"C22H24O9","25C_4",1,"25C","High",8
"C22H24O9","25C_5",1,"25C","Low",8
"C22H24O9","25C_6",1,"25C","High",8
"C22H24O9","25C_7",1,"25C","High",8
"C22H24O9","25C_8",1,"25C","Low",8
"C22H24O9","45C_1",1,"45C","High",8
"C22H24O9","45C_2",1,"45C","Low",8
"C22H24O9","45C_3",1,"45C","Low",8
"C22H24O9","45C_4",1,"45C","High",8
"C22H24O9","45C_5",1,"45C","Low",8
"C22H24O9","45C_6",1,"45C","High",8
"C22H24O9","45C_7",1,"45C","High",8
"C22H24O9","45C_8",1,"45C","Low",8
"C19H28O9S1","15C_1",1,"15C","High",4
"C19H28O9S1","15C_2",1,"15C","Low",4
"C19H28O9S1","15C_3",1,"15C","Low",4
"C19H28O9S1","15C_4",1,"15C","High",4
"C19H28O9S1","15C_5",1,"15C","Low",4
"C19H28O9S1","15C_6",1,"15C","High",4
"C19H28O9S1","15C_7",1,"15C","High",4
"C19H28O9S1","15C_8",1,"15C","Low",4
"C19H28O9S1","25C_1",1,"25C","High",4
"C19H28O9S1","25C_2",1,"25C","Low",4
"C19H28O9S1","25C_3",1,"25C","Low",4
"C19H28O9S1","25C_4",1,"25C","High",4
"C19H28O9S1","25C_5",1,"25C","Low",4
"C19H28O9S1","25C_6",1,"25C","High",4
"C19H28O9S1","25C_7",1,"25C","High",4
"C19H28O9S1","25C_8",1,"25C","Low",4
"C19H28O9S1","45C_1",1,"45C","High",4
"C19H28O9S1","45C_2",1,"45C","Low",4
"C19H28O9S1","45C_3",1,"45C","Low",4
"C19H28O9S1","45C_4",1,"45C","High",4
"C19H28O9S1","45C_5",1,"45C","Low",4
"C19H28O9S1","45C_6",1,"45C","High",4
"C19H28O9S1","45C_7",1,"45C","High",4
"C19H28O9S1","45C_8",1,"45C","Low",4
"C20H28O8","15C_1",1,"15C","High",8
"C20H28O8","15C_2",1,"15C","Low",8
"C20H28O8","15C_3",1,"15C","Low",8
"C20H28O8","15C_4",1,"15C","High",8
"C20H28O8","15C_5",1,"15C","Low",8
"C20H28O8","15C_6",1,"15C","High",8
"C20H28O8","15C_7",1,"15C","High",8
"C20H28O8","15C_8",1,"15C","Low",8
"C20H28O8","25C_1",1,"25C","High",8
"C20H28O8","25C_2",1,"25C","Low",8
"C20H28O8","25C_3",1,"25C","Low",8
"C20H28O8","25C_4",1,"25C","High",8
"C20H28O8","25C_5",1,"25C","Low",8
"C20H28O8","25C_6",1,"25C","High",8
"C20H28O8","25C_7",1,"25C","High",8
"C20H28O8","25C_8",1,"25C","Low",8
"C20H28O8","45C_1",1,"45C","High",8
"C20H28O8","45C_2",1,"45C","Low",8
"C20H28O8","45C_3",1,"45C","Low",8
"C20H28O8","45C_4",1,"45C","High",8
"C20H28O8","45C_5",1,"45C","Low",8
"C20H28O8","45C_6",1,"45C","High",8
"C20H28O8","45C_7",1,"45C","High",8
"C20H28O8","45C_8",1,"45C","Low",8
"C19H28O11","15C_1",1,"15C","High",8
"C19H28O11","15C_2",1,"15C","Low",8
"C19H28O11","15C_3",1,"15C","Low",8
"C19H28O11","15C_4",1,"15C","High",8
"C19H28O11","15C_5",1,"15C","Low",8
"C19H28O11","15C_6",1,"15C","High",8
"C19H28O11","15C_7",1,"15C","High",8
"C19H28O11","15C_8",1,"15C","Low",8
"C19H28O11","25C_1",1,"25C","High",8
"C19H28O11","25C_2",1,"25C","Low",8
"C19H28O11","25C_3",1,"25C","Low",8
"C19H28O11","25C_4",1,"25C","High",8
"C19H28O11","25C_5",1,"25C","Low",8
"C19H28O11","25C_6",1,"25C","High",8
"C19H28O11","25C_7",1,"25C","High",8
"C19H28O11","25C_8",1,"25C","Low",8
"C19H28O11","45C_1",1,"45C","High",8
"C19H28O11","45C_2",1,"45C","Low",8
"C19H28O11","45C_3",1,"45C","Low",8
"C19H28O11","45C_4",1,"45C","High",8
"C19H28O11","45C_5",1,"45C","Low",8
"C19H28O11","45C_6",1,"45C","High",8
"C19H28O11","45C_7",1,"45C","High",8
"C19H28O11","45C_8",1,"45C","Low",8
"C17H32O10","15C_1",1,"15C","High",5
"C17H32O10","15C_2",1,"15C","Low",4
"C17H32O10","15C_3",1,"15C","Low",4
"C17H32O10","15C_4",1,"15C","High",5
"C17H32O10","15C_5",1,"15C","Low",4
"C17H32O10","15C_6",1,"15C","High",5
"C17H32O10","15C_7",1,"15C","High",5
"C17H32O10","15C_8",1,"15C","Low",4
"C17H32O10","25C_1",1,"25C","High",5
