"formula","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C42H58O12","unsaturated/lignin","unsaturated/lignin",0.2222,-0.8095,1.38,0.29,2,14,0.0476
"C39H62O14","aliphatic","aliphatic",0.0625,-0.8718,1.59,0.36,-5,9,-0.1282
"C43H63O9P1","unsaturated/lignin","unsaturated/lignin",0.2,-1.0465,1.47,0.21,3,13,0.0698
"C44H67O8P1","aliphatic","aliphatic",0.1795,-1.1591,1.52,0.18,3,12,0.0682
"C42H77O10N1","aliphatic","aliphatic+N",-0.0278,-1.2857,1.83,0.24,-6,5,-0.1429
"C38H44O16","unsaturated/lignin","unsaturated/lignin",0.3,-0.3158,1.16,0.42,1,17,0.0263
"C42H56O10","unsaturated/lignin","unsaturated/lignin",0.2703,-0.8571,1.33,0.24,5,15,0.119
"C38H60O15","aliphatic","aliphatic",0.0492,-0.7895,1.58,0.39,-6,9,-0.1579
"C43H60O9","unsaturated/lignin","unsaturated/lignin",0.2468,-0.9767,1.4,0.21,5,14,0.1163
"C43H65O9P1","aliphatic","aliphatic",0.1733,-1.093,1.51,0.21,2,12,0.0465
"C43H64O11","unsaturated/lignin","unsaturated/lignin",0.1733,-0.9767,1.49,0.26,1,12,0.0233
"C44H69O8P1","aliphatic","aliphatic",0.1538,-1.2045,1.57,0.18,2,11,0.0455
"C45H73O7P1","aliphatic","aliphatic",0.1358,-1.3111,1.62,0.16,2,10,0.0444
"C46H77O6P1","aliphatic","aliphatic",0.119,-1.413,1.67,0.13,2,9,0.0435
"C42H63O11N1","aliphatic","aliphatic+N",0.1549,-0.9048,1.5,0.26,0,12,0
"C43H67O10N1","aliphatic","aliphatic+N",0.1351,-1.0233,1.56,0.23,0,11,0
"C44H71O9N1","aliphatic","aliphatic+N",0.1169,-1.1364,1.61,0.2,0,10,0
"C45H75O8N1","aliphatic","aliphatic+N",0.1,-1.2444,1.67,0.18,0,9,0
"C39H50O15","unsaturated/lignin","unsaturated/lignin",0.2381,-0.5128,1.28,0.38,0,15,0
"C40H54O14","unsaturated/lignin","unsaturated/lignin",0.2121,-0.65,1.35,0.35,0,14,0
"C37H58O16","aliphatic","aliphatic",0.0345,-0.7027,1.57,0.43,-7,9,-0.1892
"C41H58O13","unsaturated/lignin","unsaturated/lignin",0.1884,-0.7805,1.41,0.32,0,13,0
"C43H62O9","unsaturated/lignin","unsaturated/lignin",0.2208,-1.0233,1.44,0.21,4,13,0.093
"C54H62O1S1","unsaturated/lignin","unsaturated/lignin",0.4286,-1.0741,1.15,0.02,22,24,0.4074
"C45H70O7","aliphatic","aliphatic",0.1807,-1.2444,1.56,0.16,4,11,0.0889
"C44H70O10","aliphatic","aliphatic",0.1282,-1.1364,1.59,0.23,0,10,0
"C46H74O6","aliphatic","aliphatic",0.1628,-1.3478,1.61,0.13,4,10,0.087
"C47H78O5","aliphatic","aliphatic",0.1461,-1.4468,1.66,0.11,4,9,0.0851
"C39H52O15","unsaturated/lignin","unsaturated/lignin",0.2063,-0.5641,1.33,0.38,-1,14,-0.0256
"C40H56O14","unsaturated/lignin","unsaturated/lignin",0.1818,-0.7,1.4,0.35,-1,13,-0.025
"C41H61O11P1","unsaturated/lignin","unsaturated/lignin",0.1594,-0.9512,1.49,0.27,0,12,0
"C41H60O13","unsaturated/lignin","unsaturated/lignin",0.1594,-0.8293,1.46,0.32,-1,12,-0.0244
"C42H64O10S1","aliphatic","aliphatic",0.1389,-1,1.52,0.24,0,11,0
"C53H60O2S1","unsaturated/lignin","unsaturated/lignin",0.4314,-1.0189,1.13,0.04,21,24,0.3962
"C54H64O1S1","unsaturated/lignin","unsaturated/lignin",0.4095,-1.1111,1.19,0.02,21,23,0.3889
"C52H72O2S1","unsaturated/lignin","unsaturated/lignin",0.3,-1.2692,1.38,0.04,14,17,0.2692
"C45H76O7S1","aliphatic","aliphatic",0.0864,-1.3333,1.69,0.16,0,8,0
"C43H85O8P1","aliphatic","aliphatic",-0.0789,-1.6047,1.98,0.19,-7,2,-0.1628
"C40H59O13N1","unsaturated/lignin","unsaturated/lignin",0.1385,-0.75,1.48,0.32,-2,12,-0.05
"C41H63O12N1","aliphatic","aliphatic+N",0.1176,-0.878,1.54,0.29,-2,11,-0.0488
"C42H67O11N1","aliphatic","aliphatic+N",0.0986,-1,1.6,0.26,-2,10,-0.0476
"C43H71O10N1","aliphatic","aliphatic+N",0.0811,-1.1163,1.65,0.23,-2,9,-0.0465
"C39H54O15","unsaturated/lignin","unsaturated/lignin",0.1746,-0.6154,1.38,0.38,-2,13,-0.0513
"C40H58O14","unsaturated/lignin","unsaturated/lignin",0.1515,-0.75,1.45,0.35,-2,12,-0.05
"C42H62O10","unsaturated/lignin","unsaturated/lignin",0.1892,-1,1.48,0.24,2,12,0.0476
"C41H62O13","aliphatic","aliphatic",0.1304,-0.878,1.51,0.32,-2,11,-0.0488
"C46H62O7","unsaturated/lignin","unsaturated/lignin",0.2941,-1.0435,1.35,0.15,9,16,0.1957
"C43H66O9","aliphatic","aliphatic",0.1688,-1.1163,1.53,0.21,2,11,0.0465
"C42H66O12","aliphatic","aliphatic",0.1111,-1,1.57,0.29,-2,10,-0.0476
"C47H66O6","unsaturated/lignin","unsaturated/lignin",0.2727,-1.1489,1.4,0.13,9,15,0.1915
"C44H70O8","aliphatic","aliphatic",0.15,-1.2273,1.59,0.18,2,10,0.0455
"C43H70O11","aliphatic","aliphatic",0.0933,-1.1163,1.63,0.26,-2,9,-0.0465
"C42H78O9","aliphatic","aliphatic",-0.0133,-1.4286,1.86,0.21,-5,4,-0.119
"C42H69O11N1","aliphatic","aliphatic+N",0.0704,-1.0476,1.64,0.26,-3,9,-0.0714
"C44H89O6N1","aliphatic","lipid",-0.075,-1.6818,2.02,0.14,-6,1,-0.1364
"C39H56O15","unsaturated/lignin","unsaturated/lignin",0.1429,-0.6667,1.44,0.38,-3,12,-0.0769
"C40H60O14","aliphatic","aliphatic",0.1212,-0.8,1.5,0.35,-3,11,-0.075
"C41H64O13","aliphatic","aliphatic",0.1014,-0.9268,1.56,0.32,-3,10,-0.0732
"C43H68O9","aliphatic","aliphatic",0.1429,-1.1628,1.58,0.21,1,10,0.0233
"C42H68O12","aliphatic","aliphatic",0.0833,-1.0476,1.62,0.29,-3,9,-0.0714
"C54H68O1S1","unsaturated/lignin","unsaturated/lignin",0.3714,-1.1852,1.26,0.02,19,21,0.3519
"C43H59O11N1","unsaturated/lignin","unsaturated/lignin",0.2329,-0.7907,1.37,0.26,3,15,0.0698
"C44H63O10N1","unsaturated/lignin","unsaturated/lignin",0.2105,-0.9091,1.43,0.23,3,14,0.0682
"C40H46O15","unsaturated/lignin","unsaturated/lignin",0.3231,-0.4,1.15,0.38,3,18,0.075
"C39H58O15","unsaturated/lignin","unsaturated/lignin",0.1111,-0.7179,1.49,0.38,-4,11,-0.1026
"C44H58O9","unsaturated/lignin","unsaturated/lignin",0.2911,-0.9091,1.32,0.2,7,16,0.1591
"C45H62O8","unsaturated/lignin","unsaturated/lignin",0.2683,-1.0222,1.38,0.18,7,15,0.1556
"C46H66O7","unsaturated/lignin","unsaturated/lignin",0.2471,-1.1304,1.43,0.15,7,14,0.1522
"C47H70O6","unsaturated/lignin","unsaturated/lignin",0.2273,-1.234,1.49,0.13,7,13,0.1489
"C46H73O8N1","aliphatic","aliphatic+N",0.1463,-1.1739,1.59,0.17,2,11,0.0435
"C38H56O16","unsaturated/lignin","unsaturated/lignin",0.1,-0.6316,1.47,0.42,-5,11,-0.1316
"C39H60O15","aliphatic","aliphatic",0.0794,-0.7692,1.54,0.38,-5,10,-0.1282
"C45H64O8","unsaturated/lignin","unsaturated/lignin",0.2439,-1.0667,1.42,0.18,6,14,0.1333
"C42H59O12N1","unsaturated/lignin","unsaturated/lignin",0.2,-0.7619,1.4,0.29,1,14,0.0238
"C44H67O10N1","aliphatic","aliphatic+N",0.1579,-1,1.52,0.23,1,12,0.0227
"C39H75O11N1","aliphatic","aliphatic+N",-0.1077,-1.2821,1.92,0.28,-9,3,-0.2308
"C46H75O8N1","aliphatic","aliphatic+N",0.122,-1.2174,1.63,0.17,1,10,0.0217
"C39H46O16","unsaturated/lignin","unsaturated/lignin",0.2903,-0.359,1.18,0.41,1,17,0.0256
"C29H54O23","aliphatic","aliphatic",-0.4857,-0.2759,1.86,0.79,-20,3,-0.6897
"C43H58O10","unsaturated/lignin","unsaturated/lignin",0.2632,-0.8837,1.35,0.23,5,15,0.1163
"C44H62O9","unsaturated/lignin","unsaturated/lignin",0.2405,-1,1.41,0.2,5,14,0.1136
"C45H66O8","unsaturated/lignin","unsaturated/lignin",0.2195,-1.1111,1.47,0.18,5,13,0.1111
"C46H70O7","aliphatic","aliphatic",0.2,-1.2174,1.52,0.15,5,12,0.1087
"C43H74O9","aliphatic","aliphatic",0.0649,-1.3023,1.72,0.21,-2,7,-0.0465
"C48H78O5","aliphatic","aliphatic",0.1648,-1.4167,1.62,0.1,5,10,0.1042
"C42H61O11P1","unsaturated/lignin","unsaturated/lignin",0.1831,-0.9286,1.45,0.26,1,13,0.0238
"C44H64O9","unsaturated/lignin","unsaturated/lignin",0.2152,-1.0455,1.45,0.2,4,13,0.0909
"C55H64O1S1","unsaturated/lignin","unsaturated/lignin",0.4206,-1.0909,1.16,0.02,22,24,0.4
"C45H73O8P1","aliphatic","aliphatic",0.125,-1.2667,1.62,0.18,1,10,0.0222
"C53H72O2S1","unsaturated/lignin","unsaturated/lignin",0.3137,-1.2453,1.36,0.04,15,18,0.283
"C46H77O7P1","aliphatic","aliphatic",0.1084,-1.3696,1.67,0.15,1,9,0.0217
"C47H80O6S1","aliphatic","aliphatic",0.093,-1.4043,1.7,0.13,1,8,0.0213
"C41H59O13N1","unsaturated/lignin","unsaturated/lignin",0.1642,-0.7317,1.44,0.32,-1,13,-0.0244
"C43H67O11N1","aliphatic","aliphatic+N",0.1233,-0.9767,1.56,0.26,-1,11,-0.0233
"C45H75O9N1","aliphatic","aliphatic+N",0.0886,-1.2,1.67,0.2,-1,9,-0.0222
"C54H62O2S1","unsaturated/lignin","unsaturated/lignin",0.4231,-1.037,1.15,0.04,21,24,0.3889
"C55H66O1S1","unsaturated/lignin","unsaturated/lignin",0.4019,-1.1273,1.2,0.02,21,23,0.3818
"C45H75O8P1","aliphatic","aliphatic",0.1,-1.3111,1.67,0.18,0,9,0
"C53H74O2S1","unsaturated/lignin","unsaturated/lignin",0.2941,-1.283,1.4,0.04,14,17,0.2642
"C43H70O9N1P1","aliphatic","aliphatic+N",0.0959,-1.1395,1.63,0.21,-1,10,-0.0233
"C41H60O14","unsaturated/lignin","unsaturated/lignin",0.1471,-0.7805,1.46,0.34,-2,12,-0.0488
"C47H64O7","unsaturated/lignin","unsaturated/lignin",0.2874,-1.0638,1.36,0.15,9,16,0.1915
"C44H68O9","aliphatic","aliphatic",0.1646,-1.1364,1.55,0.2,2,11,0.0455
"C48H68O6","unsaturated/lignin","unsaturated/lignin",0.2667,-1.1667,1.42,0.12,9,15,0.1875
"C45H72O8","aliphatic","aliphatic",0.1463,-1.2444,1.6,0.18,2,10,0.0444
"C30H34O24","unsaturated/lignin","unsaturated/lignin",0.1111,0.4667,1.13,0.8,-10,14,-0.3333
"C40H58O15","unsaturated/lignin","unsaturated/lignin",0.1385,-0.7,1.45,0.38,-3,12,-0.075
"C41H62O14","aliphatic","aliphatic",0.1176,-0.8293,1.51,0.34,-3,11,-0.0732
"C42H66O13","aliphatic","aliphatic",0.0986,-0.9524,1.57,0.31,-3,10,-0.0714
"C43H70O12","aliphatic","aliphatic",0.0811,-1.0698,1.63,0.28,-3,9,-0.0698
"C47H71O7P1","aliphatic","aliphatic",0.2,-1.2128,1.51,0.15,5,13,0.1064
"C44H61O11N1","unsaturated/lignin","unsaturated/lignin",0.2267,-0.8182,1.39,0.25,3,15,0.0682
"C45H65O10N1","unsaturated/lignin","unsaturated/lignin",0.2051,-0.9333,1.44,0.22,3,14,0.0667
"C51H68O2S1","unsaturated/lignin","unsaturated/lignin",0.3265,-1.2157,1.33,0.04,15,18,0.2941
"C47H68O7","unsaturated/lignin","unsaturated/lignin",0.2414,-1.1489,1.45,0.15,7,14,0.1489
"C44H58O10","unsaturated/lignin","unsaturated/lignin",0.2821,-0.8636,1.32,0.23,6,16,0.1364
"C45H62O9","unsaturated/lignin","unsaturated/lignin",0.2593,-0.9778,1.38,0.2,6,15,0.1333
"C46H66O8","unsaturated/lignin","unsaturated/lignin",0.2381,-1.087,1.43,0.17,6,14,0.1304
"C46H71O8P1","aliphatic","aliphatic",0.1707,-1.1957,1.54,0.17,3,12,0.0652
"C48H74O6","aliphatic","aliphatic",0.2,-1.2917,1.54,0.12,6,12,0.125
"C49H81O4N1","aliphatic","aliphatic+N",0.1522,-1.4286,1.65,0.08,5,10,0.102
"C40H48O16","unsaturated/lignin","unsaturated/lignin",0.2812,-0.4,1.2,0.4,1,17,0.025
"C39H60O16","aliphatic","aliphatic",0.0645,-0.7179,1.54,0.41,-6,10,-0.1538
"C48H81O6P1","aliphatic","aliphatic",0.1136,-1.4375,1.69,0.12,2,9,0.0417
"C50H84O2S1","aliphatic","aliphatic",0.1458,-1.56,1.68,0.04,6,9,0.12
"C42H59O13N1","unsaturated/lignin","unsaturated/lignin",0.1884,-0.7143,1.4,0.31,0,14,0
"C43H63O12N1","unsaturated/lignin","unsaturated/lignin",0.1667,-0.8372,1.47,0.28,0,13,0
"C44H67O11N1","aliphatic","aliphatic+N",0.1467,-0.9545,1.52,0.25,0,12,0
"C46H75O9N1","aliphatic","aliphatic+N",0.1111,-1.1739,1.63,0.2,0,10,0
"C48H79O5N1","aliphatic","aliphatic+N",0.1461,-1.375,1.65,0.1,4,10,0.0833
"C44H67O10P1","aliphatic","aliphatic",0.1579,-1.0682,1.52,0.23,1,12,0.0227
"C56H66O1S1","unsaturated/lignin","unsaturated/lignin",0.4128,-1.1071,1.18,0.02,22,24,0.3929
"C46H75O8P1","aliphatic","aliphatic",0.122,-1.2826,1.63,0.17,1,10,0.0217
"C47H79O7P1","aliphatic","aliphatic",0.1059,-1.383,1.68,0.15,1,9,0.0213
"C52H53O5P1","unsaturated/lignin","unsaturated/lignin",0.4845,-0.8269,1.02,0.1,21,27,0.4038
"C43H64O13","unsaturated/lignin","unsaturated/lignin",0.1507,-0.8837,1.49,0.3,-1,12,-0.0233
"C45H68O9","aliphatic","aliphatic",0.1852,-1.1111,1.51,0.2,3,12,0.0667
"C49H68O6","unsaturated/lignin","unsaturated/lignin",0.2826,-1.1429,1.39,0.12,10,16,0.2041
"C46H72O8","aliphatic","aliphatic",0.1667,-1.2174,1.57,0.17,3,11,0.0652
"C47H76O7","aliphatic","aliphatic",0.1494,-1.3191,1.62,0.15,3,10,0.0638
"C43H79O9N1","aliphatic","aliphatic+N",-0.0133,-1.3488,1.84,0.21,-5,5,-0.1163
"C42H63O12P1","aliphatic","aliphatic",0.1429,-0.9286,1.5,0.29,-1,12,-0.0238
"C42H62O14","unsaturated/lignin","unsaturated/lignin",0.1429,-0.8095,1.48,0.33,-2,12,-0.0476
"C54H62O3S1","unsaturated/lignin","unsaturated/lignin",0.4175,-1,1.15,0.06,20,24,0.3704
"C43H66O13","aliphatic","aliphatic",0.1233,-0.9302,1.53,0.3,-2,11,-0.0465
"C55H66O2S1","unsaturated/lignin","unsaturated/lignin",0.3962,-1.0909,1.2,0.04,20,23,0.3636
"C56H70O1S1","unsaturated/lignin","unsaturated/lignin",0.3761,-1.1786,1.25,0.02,20,22,0.3571
"C43H69O12N1","aliphatic","aliphatic+N",0.0833,-0.9767,1.6,0.28,-3,10,-0.0698
"C42H64O14","aliphatic","aliphatic",0.1143,-0.8571,1.52,0.33,-3,11,-0.0714
"C54H64O3S1","unsaturated/lignin","unsaturated/lignin",0.3981,-1.037,1.19,0.06,19,23,0.3519
"C44H72O10S1","aliphatic","aliphatic",0.0789,-1.1364,1.64,0.23,-2,9,-0.0455
"C55H68O2S1","unsaturated/lignin","unsaturated/lignin",0.3774,-1.1273,1.24,0.04,19,22,0.3455
"C46H63O8N1","unsaturated/lignin","unsaturated/lignin",0.2683,-0.9565,1.37,0.17,7,16,0.1522
"C45H63O11N1","unsaturated/lignin","unsaturated/lignin",0.2208,-0.8444,1.4,0.24,3,15,0.0667
"C46H67O10N1","unsaturated/lignin","unsaturated/lignin",0.2,-0.9565,1.46,0.22,3,14,0.0652
"C40H58O16","unsaturated/lignin","unsaturated/lignin",0.125,-0.65,1.45,0.4,-4,12,-0.1
"C41H62O15","aliphatic","aliphatic",0.1045,-0.7805,1.51,0.37,-4,11,-0.0976
"C47H71O8P1","aliphatic","aliphatic",0.1905,-1.1702,1.51,0.17,4,13,0.0851
"C49H74O6","aliphatic","aliphatic",0.2174,-1.2653,1.51,0.12,7,13,0.1429
"C48H90O8","aliphatic","aliphatic",0,-1.5417,1.88,0.17,-4,4,-0.0833
"C27H41O26N1","aliphatic","aliphatic+N",-0.4615,0.5185,1.52,0.96,-19,8,-0.7037
"C52H89O2N1","aliphatic","aliphatic+N",0.14,-1.5769,1.71,0.04,6,9,0.1154
"C45H60O10","unsaturated/lignin","unsaturated/lignin",0.275,-0.8889,1.33,0.22,6,16,0.1333
"C44H60O13","unsaturated/lignin","unsaturated/lignin",0.2267,-0.7727,1.36,0.3,2,15,0.0455
"C46H64O9","unsaturated/lignin","unsaturated/lignin",0.253,-1,1.39,0.2,6,15,0.1304
"C47H68O8","unsaturated/lignin","unsaturated/lignin",0.2326,-1.1064,1.45,0.17,6,14,0.1277
"C48H72O7","aliphatic","aliphatic",0.2135,-1.2083,1.5,0.15,6,13,0.125
"C45H62O10","unsaturated/lignin","unsaturated/lignin",0.25,-0.9333,1.38,0.22,5,15,0.1111
"C46H66O9","unsaturated/lignin","unsaturated/lignin",0.2289,-1.0435,1.43,0.2,5,14,0.1087
"C47H70O8","unsaturated/lignin","unsaturated/lignin",0.2093,-1.1489,1.49,0.17,5,13,0.1064
"C48H74O7","aliphatic","aliphatic",0.191,-1.25,1.54,0.15,5,12,0.1042
"C50H82O5","aliphatic","aliphatic",0.1579,-1.44,1.64,0.1,5,10,0.1
"C49H81O5N1","aliphatic","aliphatic+N",0.1429,-1.3878,1.65,0.1,4,10,0.0816
"C44H65O11P1","unsaturated/lignin","unsaturated/lignin",0.1733,-0.9773,1.48,0.25,1,13,0.0227
"C45H69O10P1","aliphatic","aliphatic",0.1538,-1.0889,1.53,0.22,1,12,0.0222
"C47H76O8S1","aliphatic","aliphatic",0.119,-1.234,1.62,0.17,1,10,0.0213
"C48H81O7P1","aliphatic","aliphatic",0.1034,-1.3958,1.69,0.15,1,9,0.0208
"C43H63O13N1","unsaturated/lignin","unsaturated/lignin",0.1549,-0.7907,1.47,0.3,-1,13,-0.0233
"C44H67O12N1","aliphatic","aliphatic+N",0.1351,-0.9091,1.52,0.27,-1,12,-0.0227
"C45H71O11N1","aliphatic","aliphatic+N",0.1169,-1.0222,1.58,0.24,-1,11,-0.0222
"C46H75O10N1","aliphatic","aliphatic+N",0.1,-1.1304,1.63,0.22,-1,10,-0.0217
"C35H58O18","aliphatic","aliphatic",-0.0769,-0.6286,1.66,0.51,-11,7,-0.3143
"C43H62O14","unsaturated/lignin","unsaturated/lignin",0.1667,-0.7907,1.44,0.33,-1,13,-0.0233
"C45H70O10S1","aliphatic","aliphatic",0.1282,-1.0667,1.56,0.22,0,11,0
"C43H65O13N1","aliphatic","aliphatic+N",0.1268,-0.8372,1.51,0.3,-2,12,-0.0465
"C44H69O12N1","aliphatic","aliphatic+N",0.1081,-0.9545,1.57,0.27,-2,11,-0.0455
"C45H73O11N1","aliphatic","aliphatic+N",0.0909,-1.0667,1.62,0.24,-2,10,-0.0444
"C42H60O15","unsaturated/lignin","unsaturated/lignin",0.1594,-0.7143,1.43,0.36,-2,13,-0.0476
"C43H65O12P1","aliphatic","aliphatic",0.1389,-0.9535,1.51,0.28,-1,12,-0.0233
"C43H64O14","unsaturated/lignin","unsaturated/lignin",0.1389,-0.8372,1.49,0.33,-2,12,-0.0465
"C55H64O3S1","unsaturated/lignin","unsaturated/lignin",0.4095,-1.0182,1.16,0.05,20,24,0.3636
"C44H68O13","aliphatic","aliphatic",0.12,-0.9545,1.55,0.3,-2,11,-0.0455
"C45H72O10S1","aliphatic","aliphatic",0.1026,-1.1111,1.6,0.22,-1,10,-0.0222
"C56H68O2S1","unsaturated/lignin","unsaturated/lignin",0.3889,-1.1071,1.21,0.04,20,23,0.3571
"C57H72O1S1","unsaturated/lignin","unsaturated/lignin",0.3694,-1.193,1.26,0.02,20,22,0.3509
"C48H80O7","aliphatic","aliphatic",0.1236,-1.375,1.67,0.15,2,9,0.0417
"C43H67O13N1","aliphatic","aliphatic+N",0.0986,-0.8837,1.56,0.3,-3,11,-0.0698
"C44H71O12N1","aliphatic","aliphatic+N",0.0811,-1,1.61,0.27,-3,10,-0.0682
"C48H71O9N1","unsaturated/lignin","unsaturated/lignin",0.2,-1.0417,1.48,0.19,4,14,0.0833
"C42H62O15","unsaturated/lignin","unsaturated/lignin",0.1304,-0.7619,1.48,0.36,-3,12,-0.0714
"C43H66O14","aliphatic","aliphatic",0.1111,-0.8837,1.53,0.33,-3,11,-0.0698
"C55H66O3S1","unsaturated/lignin","unsaturated/lignin",0.3905,-1.0545,1.2,0.05,19,23,0.3455
"C46H74O9","aliphatic","aliphatic",0.1325,-1.2174,1.61,0.2,1,10,0.0217
"C49H75O7P1","aliphatic","aliphatic",0.191,-1.2449,1.53,0.14,5,13,0.102
"C41H60O16","unsaturated/lignin","unsaturated/lignin",0.1212,-0.6829,1.46,0.39,-4,12,-0.0976
"C48H68O8","unsaturated/lignin","unsaturated/lignin",0.25,-1.0833,1.42,0.17,7,15,0.1458
"C49H72O7","unsaturated/lignin","unsaturated/lignin",0.2308,-1.1837,1.47,0.14,7,14,0.1429
"C50H76O6","aliphatic","aliphatic",0.2128,-1.28,1.52,0.12,7,13,0.14
"C48H88O9","aliphatic","aliphatic",0.0115,-1.4583,1.83,0.19,-4,5,-0.0833
"C41H62O16","aliphatic","aliphatic",0.0909,-0.7317,1.51,0.39,-5,11,-0.122
"C46H62O10","unsaturated/lignin","unsaturated/lignin",0.2683,-0.913,1.35,0.22,6,16,0.1304
"C47H66O9","unsaturated/lignin","unsaturated/lignin",0.2471,-1.0213,1.4,0.19,6,15,0.1277
"C48H70O8","unsaturated/lignin","unsaturated/lignin",0.2273,-1.125,1.46,0.17,6,14,0.125
"C49H74O7","aliphatic","aliphatic",0.2088,-1.2245,1.51,0.14,6,13,0.1224
"C46H64O10","unsaturated/lignin","unsaturated/lignin",0.2439,-0.9565,1.39,0.22,5,15,0.1087
"C47H68O9","unsaturated/lignin","unsaturated/lignin",0.2235,-1.0638,1.45,0.19,5,14,0.1064
"C48H72O8","aliphatic","aliphatic",0.2045,-1.1667,1.5,0.17,5,13,0.1042
"C49H76O7","aliphatic","aliphatic",0.1868,-1.2653,1.55,0.14,5,12,0.102
"C50H80O6","aliphatic","aliphatic",0.1702,-1.36,1.6,0.12,5,11,0.1
"C51H84O5","aliphatic","aliphatic",0.1546,-1.451,1.65,0.1,5,10,0.098
"C47H75O10N1","aliphatic","aliphatic+N",0.122,-1.1064,1.6,0.21,0,11,0
"C40H62O17","aliphatic","aliphatic",0.0476,-0.7,1.55,0.42,-7,10,-0.175
"C41H66O16","aliphatic","aliphatic",0.0303,-0.8293,1.61,0.39,-7,9,-0.1707
"C46H66O10","unsaturated/lignin","unsaturated/lignin",0.2195,-1,1.43,0.22,4,14,0.087
"C47H70O9","unsaturated/lignin","unsaturated/lignin",0.2,-1.1064,1.49,0.19,4,13,0.0851
"C48H74O8","aliphatic","aliphatic",0.1818,-1.2083,1.54,0.17,4,12,0.0833
"C49H78O7","aliphatic","aliphatic",0.1648,-1.3061,1.59,0.14,4,11,0.0816
"C50H82O6","aliphatic","aliphatic",0.1489,-1.4,1.64,0.12,4,10,0.08
"C44H60O12","unsaturated/lignin","unsaturated/lignin",0.2368,-0.8182,1.36,0.27,3,15,0.0682
"C45H64O11","unsaturated/lignin","unsaturated/lignin",0.2152,-0.9333,1.42,0.24,3,14,0.0667
"C46H68O10","unsaturated/lignin","unsaturated/lignin",0.1951,-1.0435,1.48,0.22,3,13,0.0652
"C47H72O9","aliphatic","aliphatic",0.1765,-1.1489,1.53,0.19,3,12,0.0638
"C46H72O12","aliphatic","aliphatic",0.125,-1.0435,1.57,0.26,-1,11,-0.0217
"C48H76O8","aliphatic","aliphatic",0.1591,-1.25,1.58,0.17,3,11,0.0625
"C49H80O7","aliphatic","aliphatic",0.1429,-1.3469,1.63,0.14,3,10,0.0612
"C43H62O15","unsaturated/lignin","unsaturated/lignin",0.1549,-0.7442,1.44,0.35,-2,13,-0.0465
"C45H66O11","unsaturated/lignin","unsaturated/lignin",0.1899,-0.9778,1.47,0.24,2,13,0.0444
"C46H70O10","aliphatic","aliphatic",0.1707,-1.087,1.52,0.22,2,12,0.0435
"C50H70O7","unsaturated/lignin","unsaturated/lignin",0.2688,-1.12,1.4,0.14,9,16,0.18
"C47H74O9","aliphatic","aliphatic",0.1529,-1.1915,1.57,0.19,2,11,0.0426
"C48H78O8","aliphatic","aliphatic",0.1364,-1.2917,1.62,0.17,2,10,0.0417
"C45H68O11","aliphatic","aliphatic",0.1646,-1.0222,1.51,0.24,1,12,0.0222
"C46H72O10","aliphatic","aliphatic",0.1463,-1.1304,1.57,0.22,1,11,0.0217
"C57H72O2S1","unsaturated/lignin","unsaturated/lignin",0.3636,-1.1579,1.26,0.04,19,22,0.3333
"C42H62O16","unsaturated/lignin","unsaturated/lignin",0.1176,-0.7143,1.48,0.38,-4,12,-0.0952
"C44H66O10S1","aliphatic","aliphatic",0.1579,-1,1.5,0.23,1,12,0.0227
"C43H66O15","aliphatic","aliphatic",0.0986,-0.8372,1.53,0.35,-4,11,-0.093
"C49H70O8","unsaturated/lignin","unsaturated/lignin",0.2444,-1.102,1.43,0.16,7,15,0.1429
"C49H75O8P1","aliphatic","aliphatic",0.1818,-1.2041,1.53,0.16,4,13,0.0816
"C50H94O8","aliphatic","aliphatic",0,-1.56,1.88,0.16,-4,4,-0.08
"C38H64O19","aliphatic","aliphatic",-0.0877,-0.6842,1.68,0.5,-12,7,-0.3158
"C47H64O10","unsaturated/lignin","unsaturated/lignin",0.2619,-0.9362,1.36,0.21,6,16,0.1277
"C48H68O9","unsaturated/lignin","unsaturated/lignin",0.2414,-1.0417,1.42,0.19,6,15,0.125
"C48H73O9P1","aliphatic","aliphatic",0.1765,-1.1458,1.52,0.19,3,13,0.0625
"C49H77O8P1","aliphatic","aliphatic",0.1591,-1.2449,1.57,0.16,3,12,0.0612
"C53H88O2S1","aliphatic","aliphatic",0.1569,-1.5472,1.66,0.04,7,10,0.1321
"C47H66O10","unsaturated/lignin","unsaturated/lignin",0.2381,-0.9787,1.4,0.21,5,15,0.1064
"C48H70O9","unsaturated/lignin","unsaturated/lignin",0.2184,-1.0833,1.46,0.19,5,14,0.1042
"C49H74O8","aliphatic","aliphatic",0.2,-1.1837,1.51,0.16,5,13,0.102
"C49H79O8P1","aliphatic","aliphatic",0.1364,-1.2857,1.61,0.16,2,11,0.0408
"C51H87O6P1","aliphatic","aliphatic",0.1064,-1.4706,1.71,0.12,2,9,0.0392
"C53H90O2S1","aliphatic","aliphatic",0.1373,-1.5849,1.7,0.04,6,9,0.1132
"C46H64O11","unsaturated/lignin","unsaturated/lignin",0.2346,-0.913,1.39,0.24,4,15,0.087
"C47H68O10","unsaturated/lignin","unsaturated/lignin",0.2143,-1.0213,1.45,0.21,4,14,0.0851
"C48H72O9","aliphatic","aliphatic",0.1954,-1.125,1.5,0.19,4,13,0.0833
